substrand_id;indicator_id;weight
81000202;810201;1
81000203;810201;1
81000204;810201;1
81000205;810201;1
81000206;810201;1
81000207;810201;1
81000301;810301;1
81200101;812101;1
81200101;812102;0
81200101;812103;0
81200101;812104;0
81200102;812101;0
81200102;812102;0
81200102;812103;1
81200102;812104;0
81200103;812101;0
81200103;812102;1
81200103;812103;0
81200103;812104;0
81200104;812101;0
81200104;812102;0
81200104;812103;1
81200104;812104;0
81200105;812101;0
81200105;812102;0
81200105;812103;0
81200105;812104;1
81200201;812201;1
81200201;812202;0
81200202;812201;0
81200202;812202;1
81200301;812301;1
81200301;812302;1
81200301;812303;0
81200302;812301;0
81200302;812302;0
81200302;812303;1
81200401;812401;1
81200401;812402;0
81200401;812403;0
81200402;812401;1
81200402;812402;1
81200402;812403;0
81200403;812401;0
81200403;812402;0
81200403;812403;1
81200501;812501;1
81200501;812502;0
81200501;812503;0
81200502;812501;0
81200502;812502;1
81200502;812503;0
81200503;812501;0
81200503;812502;0
81200503;812503;1
81200504;812504;1
81200504;812505;0
81200504;812506;0
81200504;812507;0
81200505;812504;0
81200505;812505;1
81200505;812506;0
81200505;812507;0
81200506;812504;0
81200506;812505;0
81200506;812506;1
81200506;812507;0
81200507;812504;0
81200507;812505;0
81200507;812506;0
81200507;812507;1
90100101;901101;1
90100101;901102;0
90100101;901103;1
90100102;901101;0
90100102;901102;0
90100102;901103;1
90100103;901101;0
90100103;901102;1
90100103;901103;1
90100104;901101;0
90100104;901102;1
90100104;901103;1
90100105;901101;1
90100105;901102;0
90100105;901103;1
90100106;901101;0
90100106;901102;1
90100106;901103;1
90100107;901101;0
90100107;901102;1
90100107;901103;1
90100108;901101;0
90100108;901102;0
90100108;901103;1
90100109;901101;0
90100109;901102;1
90100109;901103;1
90100110;901101;0
90100110;901102;1
90100110;901103;1
90100111;901101;1
90100111;901102;1
90100111;901103;1
90100112;901101;0
90100112;901102;1
90100112;901103;1
90100113;901101;1
90100113;901102;1
90100113;901103;1
90100201;901201;0
90100201;901202;0
90100201;901203;1
90100202;901201;1
90100202;901202;1
90100202;901203;0
90100203;901201;1
90100203;901202;1
90100203;901203;0
90100204;901201;0
90100204;901202;1
90100204;901203;0
90100205;901201;1
90100205;901202;0
90100205;901203;1
90100206;901201;1
90100206;901202;1
90100206;901203;0
90100207;901201;1
90100207;901202;0
90100207;901203;1
90100208;901201;1
90100208;901202;1
90100208;901203;1
90100209;901201;1
90100209;901202;1
90100209;901203;0
90100210;901201;1
90100210;901202;1
90100210;901203;0
90100211;901201;1
90100211;901202;1
90100211;901203;1
90100212;901201;1
90100212;901202;1
90100212;901203;0
90100213;901201;1
90100213;901202;0
90100213;901203;1
90100301;901301;1
90100302;901301;1
90100303;901301;1
90100304;901301;1
90100305;901301;1
90100306;901301;1
90100307;901301;1
90100308;901301;1
90100309;901301;1
90100310;901301;1
90100311;901301;1
90100312;901301;1
90100313;901301;1
90100401;901401;1
90100401;901402;1
90100401;901403;0
90100402;901401;1
90100402;901402;0
90100402;901403;1
90100403;901401;1
90100403;901402;0
90100403;901403;0
90100404;901401;1
90100404;901402;1
90100404;901403;0
90100405;901401;1
90100405;901402;0
90100405;901403;1
90100406;901401;1
90100406;901402;0
90100406;901403;1
90100407;901401;1
90100407;901402;1
90100407;901403;1
90100408;901401;1
90100408;901402;0
90100408;901403;1
90100409;901401;1
90100409;901402;1
90100409;901403;1
90100410;901401;1
90100410;901402;0
90100410;901403;1
90100411;901401;1
90100411;901402;1
90100411;901403;1
90100412;901401;1
90100412;901402;1
90100412;901403;1
90100413;901401;1
90100413;901402;1
90100413;901403;1
90200101;902101;1
90200101;902102;1
90200101;902103;1
90200101;902104;0
90200102;902101;1
90200102;902102;1
90200102;902103;1
90200102;902104;0
90200103;902101;1
90200103;902102;1
90200103;902103;1
90200103;902104;1
90200104;902101;1
90200104;902102;1
90200104;902103;1
90200104;902104;0
90200105;902101;1
90200105;902102;1
90200105;902103;1
90200105;902104;1
90200106;902101;1
90200106;902102;1
90200106;902103;1
90200106;902104;1
90200107;902101;0
90200107;902102;1
90200107;902103;1
90200107;902104;0
90200108;902101;0
90200108;902102;1
90200108;902103;1
90200108;902104;1
90200109;902101;1
90200109;902102;1
90200109;902103;1
90200109;902104;0
90200110;902101;0
90200110;902102;1
90200110;902103;1
90200110;902104;1
90200111;902101;1
90200111;902102;1
90200111;902103;1
90200111;902104;0
90200201;902201;1
90200201;902202;1
90200201;902203;1
90200201;902204;0
90200201;902205;0
90200202;902201;1
90200202;902202;1
90200202;902203;0
90200202;902204;0
90200202;902205;0
90200203;902201;1
90200203;902202;0
90200203;902203;1
90200203;902204;0
90200203;902205;0
90200204;902201;0
90200204;902202;0
90200204;902203;0
90200204;902204;1
90200204;902205;1
90200205;902201;1
90200205;902202;1
90200205;902203;1
90200205;902204;0
90200205;902205;0
90200206;902201;1
90200206;902202;1
90200206;902203;0
90200206;902204;0
90200206;902205;0
90200207;902201;0
90200207;902202;0
90200207;902203;0
90200207;902204;1
90200207;902205;1
90200208;902201;1
90200208;902202;1
90200208;902203;1
90200208;902204;0
90200208;902205;0
90200209;902201;0
90200209;902202;0
90200209;902203;0
90200209;902204;1
90200209;902205;1
90200210;902201;1
90200210;902202;1
90200210;902203;0
90200210;902204;1
90200210;902205;1
90200211;902201;1
90200211;902202;0
90200211;902203;1
90200211;902204;0
90200211;902205;0
90200301;902301;1
90200301;902302;1
90200302;902301;1
90200302;902302;1
90200303;902301;0
90200303;902302;1
90200304;902301;1
90200304;902302;1
90200305;902301;1
90200305;902302;1
90200306;902301;1
90200306;902302;1
90200307;902301;1
90200307;902302;1
90200308;902301;1
90200308;902302;1
90200309;902301;1
90200309;902302;1
90200310;902301;1
90200310;902302;1
90200311;902301;1
90200311;902302;1
90200401;902401;1
90200401;902402;1
90200401;902403;0
90200401;902404;0
90200401;902405;0
90200401;902406;0
90200402;902401;1
90200402;902402;0
90200402;902403;1
90200402;902404;0
90200402;902405;1
90200402;902406;1
90200403;902401;1
90200403;902402;1
90200403;902403;0
90200403;902404;0
90200403;902405;0
90200403;902406;0
90200404;902401;1
90200404;902402;1
90200404;902403;0
90200404;902404;0
90200404;902405;0
90200404;902406;0
90200405;902401;1
90200405;902402;0
90200405;902403;0
90200405;902404;0
90200405;902405;0
90200405;902406;0
90200406;902401;1
90200406;902402;0
90200406;902403;0
90200406;902404;0
90200406;902405;0
90200406;902406;0
90200407;902401;1
90200407;902402;0
90200407;902403;0
90200407;902404;0
90200407;902405;0
90200407;902406;0
90200408;902401;1
90200408;902402;0
90200408;902403;0
90200408;902404;0
90200408;902405;0
90200408;902406;0
90200409;902401;1
90200409;902402;1
90200409;902403;0
90200409;902404;0
90200409;902405;0
90200409;902406;0
90200410;902401;1
90200410;902402;1
90200410;902403;0
90200410;902404;0
90200410;902405;0
90200410;902406;0
90200411;902401;1
90200411;902402;1
90200411;902403;0
90200411;902404;0
90200411;902405;0
90200411;902406;0
90200412;902401;1
90200412;902402;1
90200412;902403;0
90200412;902404;0
90200412;902405;0
90200412;902406;0
90200413;902401;1
90200413;902402;1
90200413;902403;0
90200413;902404;0
90200413;902405;0
90200413;902406;0
90200414;902401;1
90200414;902402;0
90200414;902403;1
90200414;902404;0
90200414;902405;0
90200414;902406;0
90200415;902401;1
90200415;902402;0
90200415;902403;0
90200415;902404;1
90200415;902405;0
90200415;902406;0
90200416;902401;1
90200416;902402;0
90200416;902403;0
90200416;902404;0
90200416;902405;1
90200416;902406;1
90200417;902401;1
90200417;902402;0
90200417;902403;0
90200417;902404;0
90200417;902405;1
90200417;902406;1
90200418;902401;1
90200418;902402;1
90200418;902403;0
90200418;902404;0
90200418;902405;0
90200418;902406;0
90200419;902401;1
90200419;902402;1
90200419;902403;0
90200419;902404;0
90200419;902405;0
90200419;902406;0
90400101;904101;1
90400101;904102;1
90400101;904103;1
90400102;904101;1
90400102;904102;1
90400102;904103;1
90400103;904101;1
90400103;904102;1
90400103;904103;1
90400104;904101;1
90400104;904102;1
90400104;904103;1
90400201;904201;1
90400201;904202;1
90400201;904203;1
90400202;904201;1
90400202;904202;1
90400202;904203;1
90400203;904201;1
90400203;904202;1
90400203;904203;1
90400204;904201;1
90400204;904202;0
90400204;904203;1
90400205;904201;1
90400205;904202;1
90400205;904203;1
90400301;904301;1
90400301;904302;1
90400301;904303;1
90400302;904301;1
90400302;904302;1
90400302;904303;1
90400303;904301;1
90400303;904302;1
90400303;904303;1
90400401;904401;1
90400401;904402;1
90500101;905101;1
90500101;905102;1
90500101;905103;0
90500101;905104;0
90500102;905101;1
90500102;905102;0
90500102;905103;0
90500102;905104;0
90500103;905101;0
90500103;905102;0
90500103;905103;1
90500103;905104;1
90500201;905201;1
90500201;905202;0
90500201;905203;0
90500202;905201;0
90500202;905202;1
90500202;905203;0
90500203;905201;0
90500203;905202;0
90500203;905203;1
90500301;905301;1
90500301;905302;0
90500301;905303;0
90500301;905304;0
90500301;905305;0
90500302;905301;0
90500302;905302;1
90500302;905303;1
90500302;905304;0
90500302;905305;0
90500303;905301;0
90500303;905302;0
90500303;905303;0
90500303;905304;1
90500303;905305;1
90600101;906101;1
90600101;906102;1
90600101;906103;1
90600101;906104;1
90600101;906105;1
90600101;906106;1
90600101;906107;0
90600101;906108;0
90600101;906109;0
90600101;906110;0
90600101;906111;0
90600101;906112;0
90600101;906113;0
90600101;906114;0
90600102;906101;0
90600102;906102;0
90600102;906103;0
90600102;906104;0
90600102;906105;0
90600102;906106;0
90600102;906107;1
90600102;906108;1
90600102;906109;0
90600102;906110;0
90600102;906111;0
90600102;906112;0
90600102;906113;0
90600102;906114;0
90600103;906101;0
90600103;906102;0
90600103;906103;0
90600103;906104;0
90600103;906105;0
90600103;906106;0
90600103;906107;0
90600103;906108;1
90600103;906109;1
90600103;906110;0
90600103;906111;0
90600103;906112;0
90600103;906113;0
90600103;906114;0
90600104;906101;0
90600104;906102;0
90600104;906103;0
90600104;906104;0
90600104;906105;0
90600104;906106;0
90600104;906107;0
90600104;906108;1
90600104;906109;0
90600104;906110;1
90600104;906111;0
90600104;906112;0
90600104;906113;0
90600104;906114;0
90600105;906101;0
90600105;906102;0
90600105;906103;0
90600105;906104;0
90600105;906105;0
90600105;906106;0
90600105;906107;0
90600105;906108;0
90600105;906109;0
90600105;906110;0
90600105;906111;1
90600105;906112;0
90600105;906113;0
90600105;906114;0
90600106;906101;0
90600106;906102;0
90600106;906103;0
90600106;906104;0
90600106;906105;0
90600106;906106;0
90600106;906107;0
90600106;906108;0
90600106;906109;0
90600106;906110;0
90600106;906111;0
90600106;906112;1
90600106;906113;1
90600106;906114;0
90600107;906101;0
90600107;906102;0
90600107;906103;0
90600107;906104;0
90600107;906105;0
90600107;906106;0
90600107;906107;0
90600107;906108;0
90600107;906109;0
90600107;906110;0
90600107;906111;0
90600107;906112;0
90600107;906113;0
90600107;906114;1
90600108;906101;0
90600108;906102;0
90600108;906103;0
90600108;906104;0
90600108;906105;1
90600108;906106;0
90600108;906107;0
90600108;906108;1
90600108;906109;0
90600108;906110;0
90600108;906111;0
90600108;906112;0
90600108;906113;0
90600108;906114;0
90600201;906201;1
90600201;906202;1
90600201;906203;1
90600201;906204;1
90600201;906205;0
90600201;906206;0
90600201;906207;0
90600201;906208;0
90600201;906209;0
90600201;906210;0
90600201;906211;0
90600201;906212;0
90600202;906201;0
90600202;906202;0
90600202;906203;0
90600202;906204;0
90600202;906205;1
90600202;906206;0
90600202;906207;0
90600202;906208;0
90600202;906209;0
90600202;906210;0
90600202;906211;0
90600202;906212;0
90600203;906201;0
90600203;906202;0
90600203;906203;0
90600203;906204;0
90600203;906205;0
90600203;906206;1
90600203;906207;0
90600203;906208;0
90600203;906209;0
90600203;906210;0
90600203;906211;0
90600203;906212;0
90600204;906201;0
90600204;906202;0
90600204;906203;0
90600204;906204;0
90600204;906205;0
90600204;906206;0
90600204;906207;1
90600204;906208;0
90600204;906209;0
90600204;906210;0
90600204;906211;0
90600204;906212;0
90600205;906201;0
90600205;906202;0
90600205;906203;0
90600205;906204;0
90600205;906205;0
90600205;906206;0
90600205;906207;0
90600205;906208;1
90600205;906209;0
90600205;906210;0
90600205;906211;0
90600205;906212;0
90600206;906201;0
90600206;906202;0
90600206;906203;0
90600206;906204;0
90600206;906205;0
90600206;906206;0
90600206;906207;0
90600206;906208;0
90600206;906209;1
90600206;906210;1
90600206;906211;0
90600206;906212;0
90600207;906201;0
90600207;906202;0
90600207;906203;0
90600207;906204;0
90600207;906205;0
90600207;906206;0
90600207;906207;0
90600207;906208;0
90600207;906209;0
90600207;906210;0
90600207;906211;1
90600207;906212;1
90600301;906301;1
90600301;906302;1
90600301;906303;0
90600301;906304;0
90600301;906305;0
90600301;906306;0
90600302;906301;0
90600302;906302;0
90600302;906303;1
90600302;906304;0
90600302;906305;0
90600302;906306;0
90600303;906301;0
90600303;906302;0
90600303;906303;0
90600303;906304;1
90600303;906305;1
90600303;906306;1
90600401;906401;1
90600401;906402;1
90700101;907101;1
90700101;907102;1
90700102;907101;1
90700102;907102;0
90700103;907101;1
90700103;907102;0
90700104;907101;1
90700104;907102;0
90700105;907101;1
90700105;907102;0
90700106;907101;1
90700106;907102;1
90700201;907201;1
90700201;907202;0
90700201;907203;0
90700202;907201;1
90700202;907202;1
90700202;907203;1
90700203;907201;1
90700203;907202;1
90700203;907203;1
90700204;907201;1
90700204;907202;1
90700204;907203;1
90700205;907201;1
90700205;907202;1
90700205;907203;1
90700206;907201;1
90700206;907202;1
90700206;907203;1
90700301;907301;1
90700301;907302;0
90700301;907303;0
90700301;907304;0
90700301;907305;1
90700302;907301;0
90700302;907302;1
90700302;907303;0
90700302;907304;0
90700302;907305;1
90700303;907301;0
90700303;907302;0
90700303;907303;1
90700303;907304;1
90700303;907305;1
90700304;907301;0
90700304;907302;0
90700304;907303;1
90700304;907304;1
90700304;907305;1
90700305;907301;0
90700305;907302;0
90700305;907303;1
90700305;907304;1
90700305;907305;1
90700306;907301;0
90700306;907302;0
90700306;907303;0
90700306;907304;0
90700306;907305;1
90700307;907301;0
90700307;907302;0
90700307;907303;0
90700307;907304;0
90700307;907305;1
90700308;907301;0
90700308;907302;0
90700308;907303;0
90700308;907304;1
90700308;907305;1
90700309;907301;0
90700309;907302;0
90700309;907303;0
90700309;907304;1
90700309;907305;1
90700310;907301;0
90700310;907302;0
90700310;907303;0
90700310;907304;1
90700310;907305;1
90700401;907401;1
90700401;907402;1
90700402;907401;1
90700402;907402;1
90700403;907401;1
90700403;907402;1
90700404;907401;1
90700404;907402;1
90700405;907401;1
90700405;907402;1
90700406;907401;1
90700406;907402;1
90700501;907501;1
90700501;907502;0
90700501;907503;1
90700501;907504;0
90700502;907501;1
90700502;907502;1
90700502;907503;0
90700502;907504;0
90700503;907501;1
90700503;907502;0
90700503;907503;1
90700503;907504;0
90700504;907501;1
90700504;907502;0
90700504;907503;1
90700504;907504;0
90700505;907501;1
90700505;907502;0
90700505;907503;0
90700505;907504;1
90700506;907501;1
90700506;907502;0
90700506;907503;0
90700506;907504;1
90700601;907601;1
90800101;908101;1
90800101;908102;1
90800201;908201;1
90800201;908202;1
90800202;908201;1
90800202;908202;1
90800203;908201;1
90800203;908202;1
90800204;908201;1
90800204;908202;1
90800301;908301;1
90800301;908302;0
90800302;908301;1
90800302;908302;1
90800303;908301;0
90800303;908302;1
90800401;908401;1
90800402;908401;1
90800403;908401;1
90800404;908401;1
90800501;908501;1
90800501;908502;0
90800502;908501;1
90800502;908502;0
90800503;908501;1
90800503;908502;0
90800504;908501;0
90800504;908502;1
90800505;908501;1
90800505;908502;0
90800601;908601;1
90800602;908601;1
90800603;908601;1
90800701;908701;1
90800702;908701;1
90800703;908701;1
90900101;909101;1
90900101;909102;1
90900101;909103;1
90900201;909201;1
90900201;909202;1
90900301;909301;1
90900301;909302;1
90900401;909401;1
90900401;909402;1
90900501;909501;1
90900501;909502;1
90900501;909503;1
90900601;909601;1
90900601;909602;1
90900701;909701;1
90900801;909801;1
90900801;909802;0
90900802;909801;0
90900802;909802;1
91000101;910101;1
91000102;910101;1
91000103;910101;1
91000104;910101;1
91000105;910101;1
91000201;910201;1
91000202;910201;1
91000203;910201;1
91000204;910201;1
91000205;910201;1
91000206;910201;1
91000207;910201;1
91000301;910301;1
91200101;912101;1
91200101;912102;0
91200101;912103;0
91200101;912104;0
91200102;912101;0
91200102;912102;0
91200102;912103;1
91200102;912104;0
91200103;912101;0
91200103;912102;1
91200103;912103;0
91200103;912104;0
91200104;912101;0
91200104;912102;0
91200104;912103;1
91200104;912104;0
91200105;912101;0
91200105;912102;0
91200105;912103;0
91200105;912104;1
91200201;912201;1
91200201;912202;0
91200202;912201;0
91200202;912202;1
91200301;912301;1
91200301;912302;1
91200301;912303;0
91200302;912301;0
91200302;912302;0
91200302;912303;1
91200401;912401;1
91200401;912402;0
91200401;912403;0
91200402;912401;1
91200402;912402;1
91200402;912403;0
91200403;912401;0
91200403;912402;0
91200403;912403;1
91200501;912501;1
91200501;912502;0
91200501;912503;0
91200502;912501;0
91200502;912502;1
91200502;912503;0
91200503;912501;0
91200503;912502;0
91200503;912503;1
91200504;912504;1
91200504;912505;0
91200504;912506;0
91200504;912507;0
91200505;912504;0
91200505;912505;1
91200505;912506;0
91200505;912507;0
91200506;912504;0
91200506;912505;0
91200506;912506;1
91200506;912507;0
91200507;912504;0
91200507;912505;0
91200507;912506;0
91200507;912507;1
91200616;912508;1
91200616;912509;1
91200617;912510;1
91200617;912511;1
91200618;912512;1
91200618;912513;1
91200619;912514;1
91200619;912515;1
91200620;912516;1
91200620;912517;1
91200621;912518;1
91200621;912519;1
91200622;912520;1
91200622;912521;1
91200623;912522;1
91200623;912523;1
91200624;912524;1
91200624;912525;1
91200625;912526;1
91200625;912527;1
91200626;912528;1
91200626;912529;1
91200627;912530;1
91200627;912531;1
91200628;912532;1
91200628;912533;1
91200629;912534;1
91200629;912535;1
91200630;912536;1
91200630;912537;1
91200631;912538;1
91200631;912539;1
91200632;912540;1
91200632;912541;1
91200633;912542;1
91200633;912543;1
91200634;912544;1
91200634;912545;1
91200635;912546;1
91200635;912547;1
91200636;912548;1
91200636;912549;1
91200637;912550;1
91200637;912551;1
91200638;912552;1
91200638;912553;1
91200639;912554;1
91200639;912555;1
91200640;912556;1
91200640;912557;1
91200641;912558;1
91200641;912559;1
91200642;912560;1
91200642;912561;1
91200643;912562;1
91200643;912563;1
91200644;912564;1
91200644;912565;1
91200645;912566;1
91200645;912567;1
91200646;912568;1
91200646;912569;1
91200647;912570;1
91200647;912571;1
91200648;912572;1
91200648;912573;1
91200649;912574;1
91200649;912575;1
91200650;912576;1
91200650;912577;1
91200651;912578;1
91200651;912579;1
91200652;912580;1
91200652;912581;1
91200653;912582;1
91200653;912583;1
91200654;912584;1
91200654;912585;1
91200655;912586;1
91200655;912587;1
91200656;912588;1
91200656;912589;1
91200657;912590;1
91200657;912591;1
91200658;912592;1
91200658;912593;1
91200659;912594;1
91200659;912595;1
91200660;912596;1
91200660;912597;1
91200661;912598;1
91200661;912599;1
91200662;912600;1
91200662;912601;1
91200663;912602;1
91200663;912603;1
91200664;912604;1
91200664;912605;1
91200665;912606;1
91200665;912607;1
91200666;912608;1
91200666;912609;1
91200667;912610;1
91200667;912611;1
91200668;912612;1
91200668;912613;1
91200669;912614;1
91200669;912615;1
91200670;912616;1
91200670;912617;1
91200671;912618;1
91200671;912619;1
91200672;912620;1
91200672;912621;1
91200673;912622;1
91200673;912623;1
91200674;912624;1
91200674;912625;1
91200675;912626;1
91200675;912627;1
91200676;912628;1
91200676;912629;1
91200677;912630;1
91200677;912631;1
91200678;912632;1
91200678;912633;1
91200679;912634;1
91200679;912635;1
91200680;912636;1
91200680;912637;1
91200681;912638;1
91200681;912639;1
91200682;912640;1
91200682;912641;1
91200683;912642;1
91200683;912643;1
91200684;912644;1
91200684;912645;1
91200685;912646;1
91200685;912647;1
91200686;912648;1
91200686;912649;1
91200687;912650;1
91200687;912651;1
91200688;912652;1
91200688;912653;1
91200689;912654;1
91200689;912655;1
91200690;912656;1
91200690;912657;1
91200691;912658;1
91200691;912659;1
91200692;912660;1
91200692;912661;1
91200693;912662;1
91200693;912663;1
91200694;912664;1
91200694;912665;1
91200695;912666;1
91200695;912667;1
91200696;912668;1
91200696;912669;1
91200697;912670;1
91200697;912671;1
91200698;912672;1
91200698;912673;1
91200699;912674;1
91200699;912675;1
91200700;912676;1
91200700;912677;1
91200701;912678;1
91200701;912679;1
91200702;912680;1
91200702;912681;1
91200703;912682;1
91200703;912683;1
91200704;912684;1
91200704;912685;1
91200705;912686;1
91200705;912687;1
91200706;912688;1
91200706;912689;1
91200707;912690;1
91200707;912691;1
91200708;912692;1
91200708;912693;1
91200709;912694;1
91200709;912695;1
91200710;912696;1
91200710;912697;1
91200711;912698;1
91200711;912699;1
91200712;912700;1
91200712;912701;1
91200713;912702;1
91200713;912703;1
91200714;912704;1
91200714;912705;1
91200715;912706;1
91200715;912707;1
91200716;912708;1
91200716;912709;1
91200717;912710;1
91200717;912711;1
91200718;912712;1
91200718;912713;1
91200719;912714;1
91200719;912715;1
91200720;912716;1
91200720;912717;1
91200721;912718;1
91200721;912719;1
91200722;912720;1
91200722;912721;1
91200723;912722;1
91200723;912723;1
